waste_processor_id,authority,authority_id,period,period_id,waste_stream_type_id,waste_stream_type,facility_type_id,facility_type,national_facility_id,facility_name,facility_postCode,total_tonnes,tonnes_by_material,material_group,material_id,material
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",3267,"Veolia E S Cleanaway ( U K ) Ltd","RM13 9DA",151.25,151.25,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",4,"Incineration with energy recovery",40925,"Drumcastle Limited","TW19 6A",7.051,7.051,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," ",6.57,6.57,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," ",13.93,13.93,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",20410,"Closed Loop London Ltd","RM9 6LF",41.1,41.1,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",40797,"Clean Tech Europe Limited","DN21 5TU",54.48,54.48,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",41634,"Viridor Polymer Recycling Limited","ME2 4NF",1.86,1.86,"Plastic",34,"Mixed Plastic Bottles"
6265490,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",41821,"Plasgran Limited","CV31 3SS",1.27,1.27,"Plastic",34,"Mixed Plastic Bottles"
6265491,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,4,"Green waste",13,"Windrow or other composting",9518,"Veolia E S Hampshire Ltd","RG25 2NS",920.601,920.601,"Organic",42,"Green garden waste only"
6265492,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,4,"Green waste",13,"Windrow or other composting",28874,"Hill Rodney","SP6 3NT",315.258,315.258,"Organic",42,"Green garden waste only"
6265493,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,5,"Residual waste",28,"Material From WDA",23975,"Veolia ES Landfill Limited","RM13 9DA",296.4,0,"",0,
6265493,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23975,"Veolia ES Landfill Limited","RM13 9DA",0.03,0.03,"Metal",25,"Other Scrap metal"
6265493,"Fareham Borough Council",8,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23975,"Veolia ES Landfill Limited","RM13 9DA",296.37,296.37,"Other Materials",33,"Other materials"
6265494,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39667,"AO Recycling","TF7 4ER",2.44,2.44,"WEEE",52,"WEEE - Fridges & Freezers"
6265495,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",18,"Exporter - recycling (qu19)",40688,"Day Group Limited","SE7 7SH",574.88,574.88,"Glass",6,"Mixed glass"
6265495,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,574.88,574.88,"Glass",6,"Mixed glass"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",8,"Materials recovery facility",3478,"Veolia E S Hampshire Ltd","PO3 5QH",1485.15,0,"",0,
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",2,"Non-hazardous landfill",21396,"Veolia ES Landfill Ltd","BH24 3QE",115.99,0,"",0,
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",40925,"Drumcastle Limited","TW19 6A",281.53,0,"",0,
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",4,"Incineration with energy recovery",22019,"Castle Cement Limited ","PE9 3SX",281.53,0,"",0,
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,100.22,100.22,"Paper & Card",7,Paper
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27389,"Palm Paper Limited","PE34 3AL",9.65,9.65,"Paper & Card",7,Paper
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",31085,"Smurfit Kappa UK Ltd","ME6 5AX",9.76,9.76,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",3476,"Veolia E S Hampshire Ltd","SO21 2EA",15.78,15.78,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",3476,"Veolia E S Hampshire Ltd","SO21 2EA",152.87,39.07,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",74.56,74.56,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",25.2,25.2,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",93.88,93.88,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,15.78,15.78,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,152.87,39.07,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,74.56,74.56,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,25.2,25.2,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,93.88,93.88,"Paper & Card",8,Card
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",35327,"DS Smith Paper Ltd","ME10 2TD",65.84,65.84,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",3476,"Veolia E S Hampshire Ltd","SO21 2EA",149.31,149.31,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",3476,"Veolia E S Hampshire Ltd","SO21 2EA",152.87,113.8,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",19.42,19.42,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",79.44,79.44,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",55.8,55.8,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt," ",19.62,19.62,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,149.31,149.31,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,152.87,113.8,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,19.42,19.42,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,79.44,79.44,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,55.8,55.8,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,19.62,19.62,"Paper & Card",10,"Mixed paper &  card"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",210,"AMG Resources Ltd","SA15 2HD",24.74,24.74,"Metal",11,"Steel cans"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,13.25,13.25,"Metal",11,"Steel cans"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23581,"Morris & Co Handlers Ltd","DN11 0PS",10.57,10.57,"Metal",11,"Steel cans"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",41922,"European Metal Recycling Limited","SO14 5RP ",6.73,6.73,"Metal",11,"Steel cans"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,13.12,13.12,"Metal",12,"Aluminium cans"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",31125,"Novelis UK Ltd","WA4 1NN",16.29,16.29,"Metal",12,"Aluminium cans"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",39612,"Multiple destinations",Multiple,22.846,22.846,"Other Materials",33,"Other materials"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",3267,"Veolia E S Cleanaway ( U K ) Ltd","RM13 9DA",131.6,131.6,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",4,"Incineration with energy recovery",40925,"Drumcastle Limited","TW19 6A",6.443,6.443,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," ",11.25,11.25,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," ",6.15,6.15,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",20410,"Closed Loop London Ltd","RM9 6LF",36.01,36.01,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",40797,"Clean Tech Europe Limited","DN21 5TU",47.6,47.6,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",40915,"Plasgran Ltd","PE15 0PE",0.91,0.91,"Plastic",34,"Mixed Plastic Bottles"
6265496,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",41821,"Plasgran Limited","CV31 3SS",0.4,0.4,"Plastic",34,"Mixed Plastic Bottles"
6265497,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,4,"Green waste",13,"Windrow or other composting",9518,"Veolia E S Hampshire Ltd","RG25 2NS",546.753,546.753,"Organic",42,"Green garden waste only"
6265498,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,4,"Green waste",13,"Windrow or other composting",28874,"Hill Rodney","SP6 3NT",201.506,201.506,"Organic",42,"Green garden waste only"
6265499,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,5,"Residual waste",28,"Material From WDA",23975,"Veolia ES Landfill Limited","RM13 9DA",238.75,0,"",0,
6265499,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23975,"Veolia ES Landfill Limited","RM13 9DA",0.03,0.03,"Metal",25,"Other Scrap metal"
6265499,"Fareham Borough Council",8,"Jan 25 - Mar 25",409,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23975,"Veolia ES Landfill Limited","RM13 9DA",238.72,238.72,"Other Materials",33,"Other materials"
6265500,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,5,"Residual waste",28,"Material From WDA",35497,"Invixon Limited","PE18 9UH",288.13,0,"",0,
6265500,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",21514,"SITA UK Limited","CV7 7HN",69.2,69.2,"Organic",18,"Other compostable waste"
6265500,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",35391,"Anti - Waste Ltd","PE19 5UH",218.93,218.93,"Other Materials",33,"Other materials"
6265501,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,4,"Green waste",13,"Windrow or other composting",41901,"Envar Recycling (Suffolk) Limited","IP28 6HJ",1180.22,1180.22,"Organic",42,"Green garden waste only"
6265502,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,4,"Green waste",13,"Windrow or other composting",41428,"Envar Composting ( North) Ltd","CV23 8XF",2236.72,2236.72,"Organic",42,"Green garden waste only"
6265503,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,4,"Green waste",13,"Windrow or other composting",38104,"Willen Biogas Ltd","EN2 8AU",20,20,"Organic",42,"Green garden waste only"
6265504,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",41419,"Severn Trent Green Power","AL4 0PG",1132.68,1132.68,"Organic",43,"Waste food only"
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",8,"Materials recovery facility",27817,"Pearce Recycling Company Ltd","AL4 0JY",3780.19,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",39536,"Sita UK Ltd","CV21 1AT",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",40665,"Amber Merchants Ltd","TW19 6AF",158.39,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," SF24 5NN",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," S4 7WT",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," WF11 0HP",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",14541,"A S M Metal Recycling Ltd","HP19 8BB",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",21960,"Tata Steel UK Limited","SA13 2NG",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23353,"Recresco Limited","CH65 1AB",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23581,"Morris & Co Handlers Ltd","DN11 0PS",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27886,"Recycle Force Ltd","NN17 4BA",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",31089,"Preston Board & Packaging Ltd","SK6 4DZ",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",38622,"Thomas Brothers Excavations ( Luton) Ltd","SG17 5PJ",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",40897,Jayplas,"NN18 9EX ",0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",4,"Incineration with energy recovery",39611,"Site details not known",Unknown,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",5,"Incineration without energy recovery",31131,"Castle Cement Limited ","PE9 3SX",158.39,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265505,"Dacorum Borough Council",9,"Apr 24 - Jun 24",397,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
